ID,A,B,calibration_flag,CLASS_STAR,DEC,ELLIPTICITY,ELONGATION,Field,FLUX_RADIUS,FWHM,FWHM_n,ID,ISOarea,KRON_RADIUS,MU_MAX,nDet_aper_3,nDet_aper_6,nDet_auto,nDet_iso,nDet_magPStotal,nDet_petro,PhotoFlagDet,RA,s2n_Det_aper_3,s2n_Det_aper_6,s2n_Det_auto,s2n_Det_iso,s2n_Det_petro,THETA,X,Y,CLASS_STAR_U,DEC,e_U_aper_3,e_U_aper_6,e_U_auto,e_U_iso,e_U_petro,e_U_PStotal,Field,FWHM_U,ID,PhotoFlag_U,RA,s2n_U_aper_3,s2n_U_aper_6,s2n_U_auto,s2n_U_iso,s2n_U_petro,s2n_U_PStotal,U_aper_3,U_aper_6,U_auto,U_iso,U_petro,U_PStotal,CLASS_STAR_F378,DEC,e_F378_aper_3,e_F378_aper_6,e_F378_auto,e_F378_iso,e_F378_petro,e_F378_PStotal,F378_aper_3,F378_aper_6,F378_auto,F378_iso,F378_petro,F378_PStotal,Field,FWHM_F378,ID,PhotoFlag_F378,RA,s2n_F378_aper_3,s2n_F378_aper_6,s2n_F378_auto,s2n_F378_iso,s2n_F378_petro,s2n_F378_PStotal,CLASS_STAR_F395,DEC,e_F395_aper_3,e_F395_aper_6,e_F395_auto,e_F395_iso,e_F395_petro,e_F395_PStotal,F395_aper_3,F395_aper_6,F395_auto,F395_iso,F395_petro,F395_PStotal,Field,FWHM_F395,ID,PhotoFlag_F395,RA,s2n_F395_aper_3,s2n_F395_aper_6,s2n_F395_auto,s2n_F395_iso,s2n_F395_petro,s2n_F395_PStotal,CLASS_STAR_F410,DEC,e_F410_aper_3,e_F410_aper_6,e_F410_auto,e_F410_iso,e_F410_petro,e_F410_PStotal,F410_aper_3,F410_aper_6,F410_auto,F410_iso,F410_petro,F410_PStotal,Field,FWHM_F410,ID,PhotoFlag_F410,RA,s2n_F410_aper_3,s2n_F410_aper_6,s2n_F410_auto,s2n_F410_iso,s2n_F410_petro,s2n_F410_PStotal,CLASS_STAR_F430,DEC,e_F430_aper_3,e_F430_aper_6,e_F430_auto,e_F430_iso,e_F430_petro,e_F430_PStotal,F430_aper_3,F430_aper_6,F430_auto,F430_iso,F430_petro,F430_PStotal,Field,FWHM_F430,ID,PhotoFlag_F430,RA,s2n_F430_aper_3,s2n_F430_aper_6,s2n_F430_auto,s2n_F430_iso,s2n_F430_petro,s2n_F430_PStotal,CLASS_STAR_G,DEC,e_G_aper_3,e_G_aper_6,e_G_auto,e_G_iso,e_G_petro,e_G_PStotal,Field,FWHM_G,G_aper_3,G_aper_6,G_auto,G_iso,G_petro,G_PStotal,ID,PhotoFlag_G,RA,s2n_G_aper_3,s2n_G_aper_6,s2n_G_auto,s2n_G_iso,s2n_G_petro,s2n_G_PStotal,CLASS_STAR_F515,DEC,e_F515_aper_3,e_F515_aper_6,e_F515_auto,e_F515_iso,e_F515_petro,e_F515_PStotal,F515_aper_3,F515_aper_6,F515_auto,F515_iso,F515_petro,F515_PStotal,Field,FWHM_F515,ID,PhotoFlag_F515,RA,s2n_F515_aper_3,s2n_F515_aper_6,s2n_F515_auto,s2n_F515_iso,s2n_F515_petro,s2n_F515_PStotal,CLASS_STAR_R,DEC,e_R_aper_3,e_R_aper_6,e_R_auto,e_R_iso,e_R_petro,e_R_PStotal,Field,FWHM_R,ID,PhotoFlag_R,RA,R_aper_3,R_aper_6,R_auto,R_iso,R_petro,R_PStotal,s2n_R_aper_3,s2n_R_aper_6,s2n_R_auto,s2n_R_iso,s2n_R_petro,s2n_R_PStotal,CLASS_STAR_F660,DEC,e_F660_aper_3,e_F660_aper_6,e_F660_auto,e_F660_iso,e_F660_petro,e_F660_PStotal,F660_aper_3,F660_aper_6,F660_auto,F660_iso,F660_petro,F660_PStotal,Field,FWHM_F660,ID,PhotoFlag_F660,RA,s2n_F660_aper_3,s2n_F660_aper_6,s2n_F660_auto,s2n_F660_iso,s2n_F660_petro,s2n_F660_PStotal,CLASS_STAR_I,DEC,e_I_aper_3,e_I_aper_6,e_I_auto,e_I_iso,e_I_petro,e_I_PStotal,Field,FWHM_I,I_aper_3,I_aper_6,I_auto,ID,I_iso,I_petro,I_PStotal,PhotoFlag_I,RA,s2n_I_aper_3,s2n_I_aper_6,s2n_I_auto,s2n_I_iso,s2n_I_petro,s2n_I_PStotal,CLASS_STAR_F861,DEC,e_F861_aper_3,e_F861_aper_6,e_F861_auto,e_F861_iso,e_F861_petro,e_F861_PStotal,F861_aper_3,F861_aper_6,F861_auto,F861_iso,F861_petro,F861_PStotal,Field,FWHM_F861,ID,PhotoFlag_F861,RA,s2n_F861_aper_3,s2n_F861_aper_6,s2n_F861_auto,s2n_F861_iso,s2n_F861_petro,s2n_F861_PStotal,CLASS_STAR_Z,DEC,e_Z_aper_3,e_Z_aper_6,e_Z_auto,e_Z_iso,e_Z_petro,e_Z_PStotal,Field,FWHM_Z,ID,PhotoFlag_Z,RA,s2n_Z_aper_3,s2n_Z_aper_6,s2n_Z_auto,s2n_Z_iso,s2n_Z_petro,s2n_Z_PStotal,Z_aper_3,Z_aper_6,Z_auto,Z_iso,Z_petro,Z_PStotal
"iDR3.SPLUS-s20s35.031802",1.4747818,1.1263157,24,0.57348055,-25.38194285939862,0.23628312,1.3093858,S,"[0.91847485,1.5028619,1.9112225,2.4789128]",5.726001,1.3446385,"iDR3.SPLUS-s20s35.031802",15,3.723419,17.025673,12.0,11.0,11.0,12.0,12.0,11.0,0,335.3749339357301,24.31952,13.462644,14.911348,23.740805,11.603704,89.82734,951.9588,6819.2075,0.39639026,-25.38194285939862,0.11596536,0.13281675,0.121997885,0.107990675,0.13878384,0.11596536,S,4.9626784,"iDR3.SPLUS-s20s35.031802",0,335.3749339357301,9.159654,7.9975047,8.706729,9.836058,7.485933,9.159654,21.481125,20.952799,20.968033,21.27665,20.815172,20.945837,0.48911864,-25.38194285939862,0.1465697,0.20849572,0.20785071,0.15548755,0.16903763,0.1465697,21.11606,20.82894,20.94047,21.067255,20.402561,20.573593,S,7.705284,"iDR3.SPLUS-s20s35.031802",0,335.3749339357301,7.2470818,5.094601,5.110411,6.8314314,6.1461263,7.2470818,0.36503977,-25.38194285939862,0.2687212,0.36940446,0.41757593,0.2644069,0.62879306,0.2687212,21.135736,20.777836,21.031511,20.991913,21.171389,20.594353,S,7.705284,"iDR3.SPLUS-s20s35.031802",0,335.3749339357301,3.9528058,2.8754463,2.5437353,4.017303,1.6522552,3.9528058,0.3522879,-25.38194285939862,0.21582048,0.16629715,0.16727331,0.19744778,0.17090568,0.21582048,21.025805,20.020298,20.14094,20.79806,19.851313,20.44121,S,5.116507,"iDR3.SPLUS-s20s35.031802",0,335.3749339357301,4.9740896,6.455375,6.4177036,5.436934,6.2090654,4.9740896,0.34933355,-25.38194285939862,0.2623849,0.27278963,0.22024068,0.27224863,0.3966838,0.2623849,21.28146,20.606768,20.482336,21.197485,20.817621,20.655697,S,7.705284,"iDR3.SPLUS-s20s35.031802",0,335.3749339357301,4.0913577,3.935305,4.8742604,3.9431252,2.675089,4.0913577,0.49753153,-25.38194285939862,0.061892014,0.088768065,0.0793791,0.06367413,0.090335496,0.061892014,S,6.438669,20.838947,20.590267,20.574213,20.759798,20.411362,20.329302,"iDR3.SPLUS-s20s35.031802",0,335.3749339357301,17.344896,12.0934305,13.523843,16.859444,11.746927,17.344896,0.5245596,-25.38194285939862,0.083597794,0.09108927,0.08894928,0.08870922,0.09510068,0.083597794,20.172956,19.613483,19.695776,20.133886,19.468971,19.652855,S,7.705284,"iDR3.SPLUS-s20s35.031802",0,335.3749339357301,12.841373,11.785258,12.068793,12.101453,11.158328,12.841373,0.73754513,-25.38194285939862,0.0437853,0.076801315,0.06868664,0.045885045,0.091198474,0.0437853,S,4.9622107,"iDR3.SPLUS-s20s35.031802",0,335.3749339357301,20.383163,20.364513,20.351265,20.326847,20.369438,19.968616,24.230808,13.814258,15.44628,23.12198,11.365145,24.230808,0.90702826,-25.38194285939862,0.037172537,0.045601595,0.042510927,0.03781674,0.052324876,0.037172537,19.97316,19.579687,19.604996,19.887806,19.559383,19.531807,S,6.87087,"iDR3.SPLUS-s20s35.031802",0,335.3749339357301,28.541313,23.265701,24.957186,28.055119,19.808626,28.541313,0.4778297,-25.38194285939862,0.100594044,0.16921371,0.1659624,0.099736385,0.2193941,0.100594044,S,7.705284,20.917326,20.765379,20.862518,"iDR3.SPLUS-s20s35.031802",20.779482,20.848354,20.501358,0,335.3749339357301,10.619199,6.312894,6.436568,10.710516,4.7893133,10.619199,0.46763515,-25.38194285939862,0.09341835,0.124298744,0.12527855,0.09484135,0.12351164,0.09341835,19.880995,19.479681,19.605843,19.771791,19.272472,19.388355,S,7.705284,"iDR3.SPLUS-s20s35.031802",0,335.3749339357301,11.436658,8.595371,8.528147,11.265063,8.509912,11.436658,0.3471683,-25.38194285939862,0.6561937,21.167978,21.082102,0.5239615,20.770422,0.6561937,S,0.0,"iDR3.SPLUS-s20s35.031802",0,335.3749339357301,1.6281685,-1.0,-0.42595303,2.0390694,-0.52714413,1.6281685,22.270905,99.0,99.0,21.89204,99.0,21.790518
"iDR3.SPLUS-n11s01.041473",1.2584275,1.1529747,24,0.9446069,-13.252131750691166,0.083797276,1.0914615,S,"[0.65372545,1.0983152,1.4944835,1.9161874]",2.2464907,1.140101,"iDR3.SPLUS-n11s01.041473",13,1.82,16.687822,12.0,12.0,12.0,11.0,12.0,12.0,0,149.86750379524292,22.791452,13.269616,25.418703,21.530882,13.39794,-4.729859,7082.6523,7321.4365,0.24610515,-13.252131750691166,0.1630006,0.19526759,0.16341674,0.14841148,0.18503281,0.1630006,S,7.197057,"iDR3.SPLUS-n11s01.041473",0,149.86750379524292,6.7880826,5.666386,6.7707963,7.4553633,6.0924788,6.7880826,21.429054,20.921028,21.685493,21.194036,20.832352,20.970793,0.12407808,-13.252131750691166,0.23501398,0.45168802,0.20167924,0.2778242,0.44246703,0.23501398,21.321417,21.33132,21.39662,21.385721,21.28012,20.918734,S,3.841859,"iDR3.SPLUS-n11s01.041473",0,149.86750379524292,4.7080674,2.4496145,5.4862432,3.9825957,2.5477796,4.7080674,0.34740102,-13.252131750691166,0.71575475,1.1764358,0.8068496,0.72797436,1.279105,0.71575475,21.945469,21.750607,22.34951,21.831633,21.813614,21.582859,S,0.0,"iDR3.SPLUS-n11s01.041473",0,149.86750379524292,1.545867,0.94052,1.3713354,1.5199182,0.881326,1.545867,0.34772858,-13.252131750691166,2.8771636,1.1398522,0.52013856,21.247799,0.9018511,2.8771636,23.629507,21.86937,22.013287,99.0,21.603113,23.278353,S,0.0,"iDR3.SPLUS-n11s01.041473",0,149.86750379524292,0.3780633,0.95429033,2.0912695,-0.2235412,1.2080736,0.3780633,0.47022876,-13.252131750691166,0.3032103,0.2821295,0.31664982,0.3315249,0.26404393,0.3032103,21.16878,20.363451,21.480412,21.140806,20.279648,20.836039,S,0.0,"iDR3.SPLUS-n11s01.041473",0,149.86750379524292,3.5874438,3.8554988,3.435182,3.2810502,4.1262174,3.5874438,0.6954562,-13.252131750691166,0.102099285,0.17554094,0.09349693,0.10725111,0.1807797,0.102099285,S,3.281373,21.196749,21.10577,21.336538,21.131021,21.128763,20.896599,"iDR3.SPLUS-n11s01.041473",0,149.86750379524292,10.653846,6.19656,11.63407,10.142085,6.0266867,10.653846,0.37260255,-13.252131750691166,0.27118847,0.28063053,0.226315,0.28484356,0.2634583,0.27118847,21.35104,20.66429,21.401514,21.277641,20.584127,21.04321,S,1.2913979,"iDR3.SPLUS-n11s01.041473",0,149.86750379524292,4.0110474,3.8760924,4.8063536,3.8187623,4.1353884,4.0110474,0.9836418,-13.252131750691166,0.04924267,0.076602235,0.04549274,0.05122747,0.07613843,0.04924267,S,2.0807037,"iDR3.SPLUS-n11s01.041473",0,149.86750379524292,20.420065,20.257215,20.547775,20.351797,20.234007,20.1786,22.225399,14.287287,24.057423,21.36428,14.486004,22.225399,0.867582,-13.252131750691166,0.047508374,0.066151224,0.045285366,0.048734155,0.06620466,0.047508374,19.96139,19.721298,20.103931,19.886457,19.70621,19.68111,S,2.573622,"iDR3.SPLUS-n11s01.041473",0,149.86750379524292,23.03674,16.544487,24.167587,22.45731,16.659578,23.03674,0.5257162,-13.252131750691166,0.12568067,0.25473967,0.11496931,0.13099584,0.2553858,0.12568067,S,2.5789716,20.878628,20.93188,21.03829,"iDR3.SPLUS-n11s01.041473",20.795818,20.919775,20.652071,0,149.86750379524292,8.6943865,4.2895417,9.504417,8.34161,4.3051496,8.6943865,0.6580714,-13.252131750691166,0.08868814,0.14662872,0.07743343,0.093473,0.15245152,0.08868814,19.801235,19.644255,19.897268,19.734222,19.672709,19.560804,S,2.578059,"iDR3.SPLUS-n11s01.041473",0,149.86750379524292,12.319039,7.451151,14.109574,11.688433,7.209801,12.319039,0.08190893,-13.252131750691166,0.1291633,0.21545199,0.107984796,0.14358726,0.20339859,0.1291633,S,3.796443,"iDR3.SPLUS-n11s01.041473",0,149.86750379524292,8.4586935,5.0709805,10.117654,7.608982,5.403898,8.4586935,20.41613,20.23973,20.483017,20.401545,20.161934,20.169388
"iDR3.SPLUS-n08s38.032224",2.8313122,1.607348,9,0.7512914,-9.404781810879024,0.43229574,1.7614806,S,"[1.5074759,3.0593598,5.485722,8.951508]",6.441645,2.5184436,"iDR3.SPLUS-n08s38.032224",20,5.527545,16.60391,12.0,12.0,11.0,12.0,12.0,12.0,0,202.69644814920034,23.4363,18.522392,12.2746105,24.491495,16.858624,-71.519936,904.3859,6027.285,0.37376276,-9.404781810879024,0.32311562,0.17325139,0.2150072,0.2686512,0.17353821,0.32311562,S,12.787876,"iDR3.SPLUS-n08s38.032224",0,202.69644814920034,3.2979572,6.1507244,4.956213,3.9665616,6.0253325,3.2979572,22.206373,20.780401,20.203636,21.410305,20.52822,21.78966,0.37684736,-9.404781810879024,1.6306981,0.4559506,0.39494684,0.8578691,0.32995906,1.6306981,23.392563,21.2471,20.261044,22.083136,20.630053,22.921337,S,12.787876,"iDR3.SPLUS-n08s38.032224",0,202.69644814920034,0.6534757,2.3371425,2.698139,1.2421726,3.1689548,0.6534757,0.34769446,-9.404781810879024,0.5503067,0.32907325,0.54507947,0.58276,0.25429016,0.5503067,21.499327,20.19476,19.925922,20.968203,19.650417,20.998266,S,0.0,"iDR3.SPLUS-n08s38.032224",0,202.69644814920034,1.9364139,3.2382505,1.9549838,1.8285772,4.1119385,1.9364139,0.34991342,-9.404781810879024,0.6317025,0.49391848,3.1195338,0.49553242,0.44075993,0.6317025,21.806084,20.797005,21.975672,20.93949,20.401388,21.320278,S,9.186294,"iDR3.SPLUS-n08s38.032224",0,202.69644814920034,1.7025193,2.1774557,0.34475845,2.170364,2.4164472,1.7025193,0.3529493,-9.404781810879024,0.25966048,0.19139779,20.524881,0.26992545,0.3445631,0.25966048,20.809948,19.748363,99.0,20.269583,20.138899,20.377213,S,12.787876,"iDR3.SPLUS-n08s38.032224",0,202.69644814920034,4.1418915,5.6191125,-1.4044323,3.9843802,3.0910826,4.1418915,0.09634342,-9.404781810879024,0.3025237,0.3636827,0.4472019,0.19886267,0.2874129,0.3025237,S,12.787876,22.300224,21.76921,21.163385,21.238583,21.239492,21.894741,"iDR3.SPLUS-n08s38.032224",0,202.69644814920034,3.555046,2.9572086,2.4049218,5.4081826,3.7057245,3.555046,0.5418916,-9.404781810879024,0.09660447,0.059096206,0.06533449,0.0865531,0.06571803,0.09660447,19.920301,18.664133,18.01183,19.24987,18.546429,19.508936,S,12.787876,"iDR3.SPLUS-n08s38.032224",0,202.69644814920034,11.132875,18.198895,16.461224,12.425733,16.206709,11.132875,0.83282226,-9.404781810879024,0.04510688,0.056926362,0.09739877,0.049108632,0.065785244,0.04510688,S,12.787876,"iDR3.SPLUS-n08s38.032224",0,202.69644814920034,20.044125,19.652199,19.447445,19.610508,19.572926,19.689669,23.527859,18.642826,10.896115,21.610624,15.764928,23.527859,0.9610081,-9.404781810879024,0.032170452,0.020715464,0.032902893,0.03230772,0.023346342,0.032170452,19.422213,18.256868,18.082935,18.940464,18.199364,19.0525,S,12.787876,"iDR3.SPLUS-n08s38.032224",0,202.69644814920034,32.98891,51.23073,32.25456,32.84875,44.422363,32.98891,0.057944775,-9.404781810879024,0.12129152,0.13442986,0.21200252,0.093594946,0.14601134,0.12129152,S,12.787876,20.814756,20.198809,19.868029,"iDR3.SPLUS-n08s38.032224",19.934143,20.03031,20.484447,0,202.69644814920034,8.782627,7.9242673,5.024743,11.381578,7.1563787,8.782627,0.9746112,-9.404781810879024,0.058142044,0.039122548,0.06481272,0.058543917,0.04686218,0.058142044,18.961172,17.811583,17.589169,18.413658,17.777372,18.595959,S,12.787876,"iDR3.SPLUS-n08s38.032224",0,202.69644814920034,18.328257,27.23857,16.441868,18.202442,22.313648,18.328257,0.60952353,-9.404781810879024,0.097825095,0.13753915,0.18089359,0.09754158,0.15371186,0.097825095,S,10.429971,"iDR3.SPLUS-n08s38.032224",0,202.69644814920034,10.893342,7.74792,5.8909893,10.925005,6.8027678,10.893342,19.919098,19.563028,19.030127,19.322546,19.423697,19.572964
"iDR3.HYDRA-0048.036892",1.95904,1.8070529,24,0.982366,-28.08168034712678,0.07758248,1.0841078,H,"[0.808539,1.5094665,2.2347355,3.6240916]",2.3073294,1.1514634,"iDR3.HYDRA-0048.036892",87,3.2621028,14.189866,10.0,11.0,11.0,11.0,10.0,11.0,3,163.18920507877073,247.93968,214.37282,202.24184,186.25523,182.77817,13.567792,10591.878,5453.177,0.8280998,-28.08168034712678,0.022885459,0.025622629,0.027966734,0.030578498,0.030674076,0.022885459,H,2.8748384,"iDR3.HYDRA-0048.036892",3,163.18920507877073,45.108643,40.28985,36.91285,33.760056,31.991705,45.108643,19.028284,18.620274,18.615181,18.562304,18.605156,18.611897,0.052652594,-28.08168034712678,22.066624,21.345839,21.33659,21.651638,21.401482,21.666372,99.0,99.0,99.0,99.0,99.0,99.0,H,11.273723,"iDR3.HYDRA-0048.036892",3,163.18920507877073,-1.0,-1.0,-1.5073594,-1.2009166,-2.3385584,-1.0,0.6158398,-28.08168034712678,0.039041158,0.058279738,0.06277347,0.080088355,0.07535756,0.039041158,18.506422,18.405561,18.370935,18.483128,18.450788,18.107695,H,3.413743,"iDR3.HYDRA-0048.036892",3,163.18920507877073,26.442146,17.713394,16.445353,12.889912,13.022131,26.442146,0.29244235,-28.08168034712678,21.702473,3.9533072,6.682765,1.27037,1.1631019,21.328253,99.0,23.2569,23.692253,21.704088,21.561304,99.0,H,11.273723,"iDR3.HYDRA-0048.036892",3,163.18920507877073,-1.0,0.28187487,0.16674805,0.87717587,0.9830741,-1.0,0.85577065,-28.08168034712678,0.021292452,0.024914378,0.026136316,0.028725926,0.029372364,0.021292452,17.89221,17.599913,17.552319,17.516394,17.499294,17.517452,H,2.8914447,"iDR3.HYDRA-0048.036892",3,163.18920507877073,52.33488,44.726696,42.635616,38.792065,38.928272,52.33488,0.4320135,-28.08168034712678,0.612074,0.08384197,0.07314403,0.072150744,0.06893146,0.612074,H,6.8846765,23.431528,20.482773,20.198608,20.00776,19.910711,23.084938,"iDR3.HYDRA-0048.036892",3,163.18920507877073,1.8205932,13.290932,15.234843,15.444581,16.587715,1.8205932,0.9715501,-28.08168034712678,0.01834756,0.022848811,0.024570473,0.02678587,0.027375795,0.01834756,17.876532,17.685513,17.66986,17.62275,17.605555,17.545269,H,2.2249994,"iDR3.HYDRA-0048.036892",3,163.18920507877073,60.73494,48.77006,45.35273,41.601707,41.767384,60.73494,0.982181,-28.08168034712678,0.004824599,0.0049336012,0.005086711,0.0053714574,0.0054118605,0.004824599,H,2.6704211,"iDR3.HYDRA-0048.036892",3,163.18920507877073,16.889645,16.673521,16.65498,16.63492,16.622124,16.598564,227.6746,222.6444,215.9428,204.49547,205.29349,227.6746,0.9794348,-28.08168034712678,0.005951969,0.006377872,0.0066202427,0.0070796544,0.007126966,0.005951969,16.909512,16.704943,16.680775,16.657558,16.641293,16.59117,H,2.553252,"iDR3.HYDRA-0048.036892",3,163.18920507877073,184.55048,172.2265,165.9212,155.15427,155.88959,184.55048,0.9731879,-28.08168034712678,0.016661212,0.022576412,0.024235692,0.026664166,0.027583132,0.016661212,H,2.3220632,18.534906,18.26896,18.227106,"iDR3.HYDRA-0048.036892",18.165842,18.16828,18.294199,3,163.18920507877073,66.28601,48.91855,45.569378,41.419086,40.71774,66.28601,0.9780417,-28.08168034712678,0.009473143,0.012879621,0.013892696,0.016116137,0.016006606,0.009473143,16.620003,16.471876,16.448277,16.462576,16.434158,16.339169,H,2.237136,"iDR3.HYDRA-0048.036892",3,163.18920507877073,115.010315,84.59172,78.42317,67.60363,68.28618,115.010315,0.936981,-28.08168034712678,0.0063498393,0.008307898,0.009067797,0.009975082,0.010327982,0.0063498393,H,1.9815716,"iDR3.HYDRA-0048.036892",3,163.18920507877073,171.58061,131.14139,120.15148,109.22309,105.831894,171.58061,16.524551,16.33235,16.324844,16.278011,16.298674,16.260338
"iDR3.SPLUS-s03s01.008704",1.4614992,1.3742101,24,0.9266643,-3.2406378430303344,0.0597257,1.0635195,S,"[0.79163814,1.4027026,2.0341513,3.1617897]",3.742086,1.720907,"iDR3.SPLUS-s03s01.008704",22,3.7198353,15.7227335,12.0,12.0,12.0,12.0,12.0,11.0,0,325.3889979526399,40.390232,25.781359,25.927341,34.50837,34.188225,70.713745,861.84595,2072.7354,0.34687686,-3.2406378430303344,1.9089032,0.64354885,0.6637824,4.079394,22.247055,1.9089032,S,0.0,"iDR3.SPLUS-s03s01.008704",0,325.3889979526399,0.5475307,1.624093,1.5745871,0.25621042,-0.103914686,0.5475307,24.570164,22.63386,22.68729,24.976107,99.0,23.964592,0.35106894,-3.2406378430303344,1.4392215,2.9817293,4.3171487,0.6839853,1.1989413,1.4392215,23.65065,23.699266,24.121666,22.413685,23.116343,23.147297,S,0.0,"iDR3.SPLUS-s03s01.008704",0,325.3889979526399,0.72621423,0.3505292,0.24210036,1.5280783,0.8389905,0.72621423,0.47538292,-3.2406378430303344,0.32321346,0.12547684,0.12384378,0.2120951,0.1748034,0.32321346,21.343317,19.54603,19.548914,20.456524,20.319012,20.928661,S,8.47882,"iDR3.SPLUS-s03s01.008704",0,325.3889979526399,3.2337244,8.32969,8.439528,4.927899,5.7544675,3.2337244,0.34817788,-3.2406378430303344,0.25046894,0.21098472,0.23018369,0.25441614,0.27756217,0.25046894,21.152035,20.242876,20.359926,20.768951,20.903744,20.72711,S,0.0,"iDR3.SPLUS-s03s01.008704",0,325.3889979526399,4.3608413,5.1769404,4.7451468,4.2931843,3.9578402,4.3608413,0.4127005,-3.2406378430303344,0.46260408,0.3262996,0.33645257,0.5592162,0.47443154,0.46260408,21.873964,20.753962,20.807224,21.666452,21.527283,21.491997,S,0.0,"iDR3.SPLUS-s03s01.008704",0,325.3889979526399,2.3611016,3.3474,3.246387,1.9531898,2.3155007,2.3611016,0.7705166,-3.2406378430303344,0.046497308,0.07226634,0.07484165,0.0560548,0.05437447,0.046497308,S,8.47882,20.412457,20.286392,20.345253,20.286373,20.282417,20.05217,"iDR3.SPLUS-s03s01.008704",0,325.3889979526399,23.490723,15.114303,14.594218,19.48549,20.203356,23.490723,0.55459225,-3.2406378430303344,0.09219484,0.13226789,0.13060106,0.12067357,0.103346266,0.09219484,20.267323,20.013657,20.017761,20.213951,20.06599,19.924017,S,4.619704,"iDR3.SPLUS-s03s01.008704",0,325.3889979526399,11.84725,8.257902,8.3632965,9.051322,10.629766,11.84725,0.9894511,-3.2406378430303344,0.02358809,0.035081696,0.034355156,0.02731798,0.027404724,0.02358809,S,2.611149,"iDR3.SPLUS-s03s01.008704",0,325.3889979526399,19.497229,19.369951,19.362934,19.353323,19.412783,19.165745,45.272675,30.44026,31.084005,39.09132,38.317978,45.272675,0.97928697,-3.2406378430303344,0.01572023,0.019228654,0.018981837,0.017361384,0.016348664,0.01572023,18.705475,18.462652,18.461721,18.574446,18.54197,18.386189,S,8.0816345,"iDR3.SPLUS-s03s01.008704",0,325.3889979526399,67.93131,55.536686,56.258827,61.509834,64.231155,67.93131,0.8488839,-3.2406378430303344,0.054638166,0.08081792,0.080494024,0.06234159,0.064422324,0.054638166,S,2.868935,20.059393,19.785704,19.8004,"iDR3.SPLUS-s03s01.008704",19.811392,19.895636,19.76187,0,325.3889979526399,19.791473,13.380322,13.434164,17.345884,16.714075,19.791473,0.9996722,-3.2406378430303344,0.020447414,0.030094972,0.02981148,0.025698267,0.023779558,0.020447414,17.86173,17.694832,17.701817,17.799288,17.743376,17.566174,S,8.47882,"iDR3.SPLUS-s03s01.008704",0,325.3889979526399,53.157063,36.116478,36.45993,42.295635,45.747265,53.157063,0.4170271,-3.2406378430303344,0.5924151,0.7267396,0.7261935,0.35203457,0.4079554,0.5924151,S,8.47882,"iDR3.SPLUS-s03s01.008704",0,325.3889979526399,1.8347346,1.4956176,1.4967422,3.0875504,2.6665897,1.8347346,21.93344,21.406424,21.425234,20.943766,21.147831,21.633188
